flightIdUnique,timeToDepartureDays,price,departure
SK673_2019_4_17_15_0,13,278.8557171,2019-04-17T15:00:00Z
SK637_2019_4_18_12_35,14,144.03051209999998,2019-04-18T12:35:00Z
LH801_2019_4_18_8_10,13,210.14135399999998,2019-04-18T08:10:00Z
LH809_2019_4_18_4_5,13,245.93977049999998,2019-04-18T04:05:00Z
LH803_2019_4_18_11_10,13,245.93977049999998,2019-04-18T11:10:00Z
LH805_2019_4_18_16_50,14,245.93977049999998,2019-04-18T16:50:00Z
SK635_2019_4_18_7_0,13,278.8557171,2019-04-18T07:00:00Z
SK673_2019_4_18_15_0,14,327.67173959999997,2019-04-18T15:00:00Z
LH803_2019_4_19_11_10,14,136.12696559999998,2019-04-19T11:10:00Z
SK635_2019_4_19_7_0,14,144.03051209999998,2019-04-19T07:00:00Z
SK637_2019_4_19_12_35,15,144.03051209999998,2019-04-19T12:35:00Z
LH801_2019_4_19_8_0,14,166.7183397,2019-04-19T08:00:00Z
LH807_2019_4_19_14_25,15,210.14135399999998,2019-04-19T14:25:00Z
LH805_2019_4_19_16_50,15,210.14135399999998,2019-04-19T16:50:00Z
LH809_2019_4_19_4_20,14,245.93977049999998,2019-04-19T04:20:00Z
LH803_2019_4_20_11_10,15,136.12696559999998,2019-04-20T11:10:00Z
LH807_2019_4_20_14_25,16,136.12696559999998,2019-04-20T14:25:00Z
LH805_2019_4_20_16_50,16,136.12696559999998,2019-04-20T16:50:00Z
LH809_2019_4_20_4_20,15,136.12696559999998,2019-04-20T04:20:00Z
LH801_2019_4_20_8_0,15,136.12696559999998,2019-04-20T08:00:00Z
SK635_2019_4_20_7_0,15,144.03051209999998,2019-04-20T07:00:00Z
SK637_2019_4_21_12_35,17,128.2234191,2019-04-21T12:35:00Z
SK673_2019_4_21_15_0,17,128.2234191,2019-04-21T15:00:00Z
LH807_2019_4_21_14_25,17,136.12696559999998,2019-04-21T14:25:00Z
LH803_2019_4_21_11_10,16,151.4691441,2019-04-21T11:10:00Z
LH809_2019_4_21_4_20,16,166.7183397,2019-04-21T04:20:00Z
SK635_2019_4_22_7_0,17,144.03051209999998,2019-04-22T07:00:00Z
LH809_2019_4_22_4_5,17,166.7183397,2019-04-22T04:05:00Z
SK637_2019_4_22_12_35,18,167.27623709999997,2019-04-22T12:35:00Z
LH803_2019_4_22_11_10,17,210.14135399999998,2019-04-22T11:10:00Z
LH807_2019_4_22_14_25,18,210.14135399999998,2019-04-22T14:25:00Z
LH805_2019_4_22_16_50,18,210.14135399999998,2019-04-22T16:50:00Z
LH801_2019_4_22_8_10,17,245.93977049999998,2019-04-22T08:10:00Z
SK673_2019_4_22_15_0,18,278.8557171,2019-04-22T15:00:00Z
SK635_2019_4_23_7_0,18,128.2234191,2019-04-23T07:00:00Z
SK637_2019_4_23_12_35,19,144.03051209999998,2019-04-23T12:35:00Z
SK673_2019_4_23_15_0,19,144.03051209999998,2019-04-23T15:00:00Z
LH805_2019_4_23_16_50,19,166.7183397,2019-04-23T16:50:00Z
LH809_2019_4_23_4_5,18,166.7183397,2019-04-23T04:05:00Z
LH807_2019_4_23_14_25,19,166.7183397,2019-04-23T14:25:00Z
LH803_2019_4_23_11_10,18,184.5710565,2019-04-23T11:10:00Z
LH801_2019_4_23_8_0,18,210.14135399999998,2019-04-23T08:00:00Z
SK635_2019_4_24_7_0,19,123.5742741,2019-04-24T07:00:00Z
LH801_2019_4_24_8_0,19,136.12696559999998,2019-04-24T08:00:00Z
LH807_2019_4_24_14_25,20,136.12696559999998,2019-04-24T14:25:00Z
SK637_2019_4_24_12_35,20,139.38136709999998,2019-04-24T12:35:00Z
SK673_2019_4_24_15_0,20,139.38136709999998,2019-04-24T15:00:00Z
LH805_2019_4_24_16_50,20,184.5710565,2019-04-24T16:50:00Z
LH803_2019_4_24_11_15,19,210.14135399999998,2019-04-24T11:15:00Z
LH809_2019_4_24_4_5,19,245.93977049999998,2019-04-24T04:05:00Z
LH801_2019_4_25_8_10,20,120.78478709999999,2019-04-25T08:10:00Z
SK635_2019_4_25_7_0,20,139.38136709999998,2019-04-25T07:00:00Z
SK637_2019_4_25_12_35,21,139.38136709999998,2019-04-25T12:35:00Z
LH809_2019_4_25_4_5,20,166.7183397,2019-04-25T04:05:00Z
LH803_2019_4_25_11_10,20,184.5710565,2019-04-25T11:10:00Z
LH807_2019_4_25_14_25,21,245.93977049999998,2019-04-25T14:25:00Z
LH805_2019_4_25_16_50,21,281.6452041,2019-04-25T16:50:00Z
LH803_2019_4_26_11_10,21,281.6452041,2019-04-26T11:10:00Z
SK635_2019_4_26_7_0,21,274.20657209999996,2019-04-26T07:00:00Z
LH801_2019_4_26_8_0,21,281.6452041,2019-04-26T08:00:00Z
LH809_2019_4_26_4_20,21,325.16120129999996,2019-04-26T04:20:00Z
LH803_2019_4_27_11_10,22,245.93977049999998,2019-04-27T11:10:00Z
LH805_2019_4_28_16_50,24,184.5710565,2019-04-28T16:50:00Z
LH803_2019_4_28_11_10,23,245.93977049999998,2019-04-28T11:10:00Z
LH805_2019_4_29_16_50,25,166.7183397,2019-04-29T16:50:00Z
LH803_2019_4_29_11_10,24,166.7183397,2019-04-29T11:10:00Z
LH803_2019_4_30_11_10,25,120.78478709999999,2019-04-30T11:10:00Z
LH807_2019_4_30_14_25,26,120.78478709999999,2019-04-30T14:25:00Z
LH805_2019_4_30_16_50,26,151.4691441,2019-04-30T16:50:00Z
LH805_2019_5_1_16_50,27,151.4691441,2019-05-01T16:50:00Z
LH807_2019_5_1_14_25,27,166.7183397,2019-05-01T14:25:00Z
LH801_2019_5_1_8_0,26,184.5710565,2019-05-01T08:00:00Z
LH809_2019_5_2_4_5,27,151.4691441,2019-05-02T04:05:00Z
LH801_2019_5_2_8_10,27,151.4691441,2019-05-02T08:10:00Z
LH803_2019_5_2_11_10,27,151.4691441,2019-05-02T11:10:00Z
LH805_2019_5_2_16_50,28,151.4691441,2019-05-02T16:50:00Z
SK637_2019_5_3_12_35,29,123.5742741,2019-05-03T12:35:00Z
SK673_2019_5_3_15_0,29,123.5742741,2019-05-03T15:00:00Z
LH807_2019_5_3_14_25,29,151.4691441,2019-05-03T14:25:00Z
LH809_2019_5_3_4_20,28,166.7183397,2019-05-03T04:20:00Z
LH801_2019_5_3_8_0,28,166.7183397,2019-05-03T08:00:00Z
LH803_2019_5_3_11_10,28,166.7183397,2019-05-03T11:10:00Z
LH805_2019_5_3_16_50,29,166.7183397,2019-05-03T16:50:00Z
SK635_2019_5_4_7_0,29,123.5742741,2019-05-04T07:00:00Z
SK673_2019_5_4_15_0,30,123.5742741,2019-05-04T15:00:00Z
LH809_2019_5_4_4_20,29,151.4691441,2019-05-04T04:20:00Z
LH801_2019_5_4_8_0,29,151.4691441,2019-05-04T08:00:00Z
LH807_2019_5_4_14_25,30,151.4691441,2019-05-04T14:25:00Z
LH805_2019_5_4_16_50,30,151.4691441,2019-05-04T16:50:00Z
LH803_2019_5_4_11_10,29,166.7183397,2019-05-04T11:10:00Z
LH809_2019_5_5_4_20,30,136.12696559999998,2019-05-05T04:20:00Z
SK635_2019_5_5_7_0,30,139.38136709999998,2019-05-05T07:00:00Z
LH803_2019_5_5_11_10,30,210.14135399999998,2019-05-05T11:10:00Z
LH801_2019_5_5_8_0,30,245.93977049999998,2019-05-05T08:00:00Z
LH805_2019_4_6_16_50,1.5,166.7183397,2019-04-06T16:50:00Z
LH807_2019_4_6_14_25,1.5,166.7183397,2019-04-06T14:25:00Z
SK673_2019_4_6_15_0,1.5,274.20657209999996,2019-04-06T15:00:00Z
LH801_2019_4_7_8_0,1.5,166.7183397,2019-04-07T08:00:00Z
LH803_2019_4_7_11_10,1.5,166.7183397,2019-04-07T11:10:00Z
LH807_2019_4_7_14_25,2.5,166.7183397,2019-04-07T14:25:00Z
LH805_2019_4_7_16_50,2.5,166.7183397,2019-04-07T16:50:00Z
LH809_2019_4_7_4_20,1.5,184.5710565,2019-04-07T04:20:00Z
SK635_2019_4_7_7_0,1.5,232.36426709999998,2019-04-07T07:00:00Z
SK637_2019_4_7_12_35,2.5,274.20657209999996,2019-04-07T12:35:00Z
SK673_2019_4_7_15_0,2.5,326.27699609999996,2019-04-07T15:00:00Z
LH807_2019_4_8_14_25,3.5,166.7183397,2019-04-08T14:25:00Z
LH805_2019_4_8_16_50,3.5,166.7183397,2019-04-08T16:50:00Z
SK637_2019_4_8_12_35,3.5,232.36426709999998,2019-04-08T12:35:00Z
SK673_2019_4_8_15_0,3.5,232.36426709999998,2019-04-08T15:00:00Z
SK635_2019_4_8_7_0,2.5,326.27699609999996,2019-04-08T07:00:00Z
LH809_2019_4_8_4_5,2.5,601.3204142999999,2019-04-08T04:05:00Z
LH801_2019_4_8_8_10,2.5,601.3204142999999,2019-04-08T08:10:00Z
LH801_2019_4_9_8_0,3.5,166.7183397,2019-04-09T08:00:00Z
LH807_2019_4_9_14_25,4.5,166.7183397,2019-04-09T14:25:00Z
LH805_2019_4_9_16_50,4.5,166.7183397,2019-04-09T16:50:00Z
SK637_2019_4_9_12_35,4.5,232.36426709999998,2019-04-09T12:35:00Z
SK673_2019_4_9_15_0,4.5,232.36426709999998,2019-04-09T15:00:00Z
LH803_2019_4_9_11_10,3.5,281.6452041,2019-04-09T11:10:00Z
SK635_2019_4_9_7_0,3.5,326.27699609999996,2019-04-09T07:00:00Z
LH809_2019_4_9_4_5,3.5,396.75803429999996,2019-04-09T04:05:00Z
LH807_2019_4_10_14_25,5.5,166.7183397,2019-04-10T14:25:00Z
LH801_2019_4_10_8_0,4.5,245.93977049999998,2019-04-10T08:00:00Z
LH803_2019_4_10_11_15,4.5,245.93977049999998,2019-04-10T11:15:00Z
SK673_2019_4_10_15_0,5.5,274.20657209999996,2019-04-10T15:00:00Z
SK637_2019_4_10_12_35,5.5,274.20657209999996,2019-04-10T12:35:00Z
LH805_2019_4_10_16_50,5.5,281.6452041,2019-04-10T16:50:00Z
SK635_2019_4_10_7_0,4.5,326.27699609999996,2019-04-10T07:00:00Z
LH809_2019_4_10_4_5,4.5,396.75803429999996,2019-04-10T04:05:00Z
SK635_2019_4_11_7_0,5.5,274.20657209999996,2019-04-11T07:00:00Z
SK637_2019_4_11_12_35,6.5,274.20657209999996,2019-04-11T12:35:00Z
LH801_2019_4_11_8_10,5.5,281.6452041,2019-04-11T08:10:00Z
SK673_2019_4_11_15_0,6.5,410.89143509999997,2019-04-11T15:00:00Z
LH803_2019_4_11_11_10,5.5,441.20386049999996,2019-04-11T11:10:00Z
LH807_2019_4_11_14_25,6.5,488.81110529999995,2019-04-11T14:25:00Z
LH809_2019_4_11_4_5,5.5,601.3204142999999,2019-04-11T04:05:00Z
LH805_2019_4_11_16_50,6.5,601.3204142999999,2019-04-11T16:50:00Z
LH803_2019_4_12_11_10,6.5,245.93977049999998,2019-04-12T11:10:00Z
SK637_2019_4_12_12_35,7.5,330.9261411,2019-04-12T12:35:00Z
LH807_2019_4_12_14_25,7.5,396.75803429999996,2019-04-12T14:25:00Z
SK635_2019_4_12_7_0,6.5,415.54058009999994,2019-04-12T07:00:00Z
SK673_2019_4_12_15_0,7.5,415.54058009999994,2019-04-12T15:00:00Z
LH801_2019_4_12_8_0,6.5,601.3204142999999,2019-04-12T08:00:00Z
LH805_2019_4_12_16_50,7.5,601.3204142999999,2019-04-12T16:50:00Z
LH805_2019_4_13_16_50,8.5,184.5710565,2019-04-13T16:50:00Z
SK673_2019_4_13_15_0,8.5,278.8557171,2019-04-13T15:00:00Z
LH807_2019_4_13_14_25,8.5,325.16120129999996,2019-04-13T14:25:00Z
SK635_2019_4_13_7_0,7.5,330.9261411,2019-04-13T07:00:00Z
LH801_2019_4_13_8_0,7.5,396.75803429999996,2019-04-13T08:00:00Z
LH809_2019_4_13_4_20,7.5,594.6256454999999,2019-04-13T04:20:00Z
LH803_2019_4_13_11_10,7.5,594.6256454999999,2019-04-13T11:10:00Z
SK673_2019_4_14_15_0,9.5,144.03051209999998,2019-04-14T15:00:00Z
SK635_2019_4_14_7_0,8.5,167.27623709999997,2019-04-14T07:00:00Z
SK637_2019_4_14_12_35,9.5,167.27623709999997,2019-04-14T12:35:00Z
LH805_2019_4_14_16_50,9.5,184.5710565,2019-04-14T16:50:00Z
LH809_2019_4_14_4_20,8.5,245.93977049999998,2019-04-14T04:20:00Z
LH807_2019_4_14_14_25,9.5,245.93977049999998,2019-04-14T14:25:00Z
LH803_2019_4_14_11_10,8.5,396.75803429999996,2019-04-14T11:10:00Z
LH801_2019_4_14_8_0,8.5,594.6256454999999,2019-04-14T08:00:00Z
LH807_2019_4_15_14_25,10.5,136.12696559999998,2019-04-15T14:25:00Z
LH805_2019_4_15_16_50,10.5,136.12696559999998,2019-04-15T16:50:00Z
LH803_2019_4_15_11_10,9.5,166.7183397,2019-04-15T11:10:00Z
SK637_2019_4_15_12_35,10.5,167.27623709999997,2019-04-15T12:35:00Z
SK673_2019_4_15_15_0,10.5,167.27623709999997,2019-04-15T15:00:00Z
SK635_2019_4_15_7_0,9.5,237.01341209999998,2019-04-15T07:00:00Z
LH809_2019_4_15_4_5,9.5,245.93977049999998,2019-04-15T04:05:00Z
LH801_2019_4_15_8_10,9.5,245.93977049999998,2019-04-15T08:10:00Z
LH807_2019_4_16_14_25,11.5,136.12696559999998,2019-04-16T14:25:00Z
SK635_2019_4_16_7_0,10.5,144.03051209999998,2019-04-16T07:00:00Z
LH801_2019_4_16_8_0,10.5,151.4691441,2019-04-16T08:00:00Z
LH805_2019_4_16_16_50,11.5,151.4691441,2019-04-16T16:50:00Z
LH803_2019_4_16_11_10,10.5,166.7183397,2019-04-16T11:10:00Z
SK637_2019_4_16_12_35,11.5,167.27623709999997,2019-04-16T12:35:00Z
SK673_2019_4_16_15_0,11.5,167.27623709999997,2019-04-16T15:00:00Z
LH809_2019_4_16_4_5,10.5,245.93977049999998,2019-04-16T04:05:00Z
SK635_2019_4_17_7_0,11.5,144.03051209999998,2019-04-17T07:00:00Z
LH801_2019_4_17_8_0,11.5,166.7183397,2019-04-17T08:00:00Z
SK637_2019_4_17_12_35,12.5,167.27623709999997,2019-04-17T12:35:00Z
LH803_2019_4_17_11_15,11.5,184.5710565,2019-04-17T11:15:00Z
LH807_2019_4_17_14_25,12.5,210.14135399999998,2019-04-17T14:25:00Z
LH809_2019_4_17_4_5,11.5,245.93977049999998,2019-04-17T04:05:00Z
LH805_2019_4_17_16_50,12.5,245.93977049999998,2019-04-17T16:50:00Z
SK673_2019_4_17_15_0,12.5,278.8557171,2019-04-17T15:00:00Z
SK637_2019_4_18_12_35,13.5,144.03051209999998,2019-04-18T12:35:00Z
LH801_2019_4_18_8_10,12.5,210.14135399999998,2019-04-18T08:10:00Z
LH809_2019_4_18_4_5,12.5,245.93977049999998,2019-04-18T04:05:00Z
LH803_2019_4_18_11_10,12.5,245.93977049999998,2019-04-18T11:10:00Z
LH805_2019_4_18_16_50,13.5,245.93977049999998,2019-04-18T16:50:00Z
SK635_2019_4_18_7_0,12.5,278.8557171,2019-04-18T07:00:00Z
SK673_2019_4_18_15_0,13.5,330.9261411,2019-04-18T15:00:00Z
LH803_2019_4_19_11_10,13.5,136.12696559999998,2019-04-19T11:10:00Z
SK635_2019_4_19_7_0,13.5,144.03051209999998,2019-04-19T07:00:00Z
SK637_2019_4_19_12_35,14.5,144.03051209999998,2019-04-19T12:35:00Z
LH801_2019_4_19_8_0,13.5,166.7183397,2019-04-19T08:00:00Z
LH807_2019_4_19_14_25,14.5,210.14135399999998,2019-04-19T14:25:00Z
LH805_2019_4_19_16_50,14.5,210.14135399999998,2019-04-19T16:50:00Z
LH809_2019_4_19_4_20,13.5,245.93977049999998,2019-04-19T04:20:00Z
LH803_2019_4_20_11_10,14.5,136.12696559999998,2019-04-20T11:10:00Z
LH807_2019_4_20_14_25,15.5,136.12696559999998,2019-04-20T14:25:00Z
LH805_2019_4_20_16_50,15.5,136.12696559999998,2019-04-20T16:50:00Z
LH809_2019_4_20_4_20,14.5,136.12696559999998,2019-04-20T04:20:00Z
LH801_2019_4_20_8_0,14.5,136.12696559999998,2019-04-20T08:00:00Z
SK635_2019_4_20_7_0,14.5,144.03051209999998,2019-04-20T07:00:00Z
SK637_2019_4_21_12_35,16.5,128.2234191,2019-04-21T12:35:00Z
SK673_2019_4_21_15_0,16.5,128.2234191,2019-04-21T15:00:00Z
LH807_2019_4_21_14_25,16.5,136.12696559999998,2019-04-21T14:25:00Z
LH803_2019_4_21_11_10,15.5,151.4691441,2019-04-21T11:10:00Z
LH809_2019_4_21_4_20,15.5,166.7183397,2019-04-21T04:20:00Z
SK635_2019_4_22_7_0,16.5,144.03051209999998,2019-04-22T07:00:00Z
LH809_2019_4_22_4_5,16.5,166.7183397,2019-04-22T04:05:00Z
SK637_2019_4_22_12_35,17.5,167.27623709999997,2019-04-22T12:35:00Z
LH803_2019_4_22_11_10,16.5,210.14135399999998,2019-04-22T11:10:00Z
LH805_2019_4_22_16_50,17.5,210.14135399999998,2019-04-22T16:50:00Z
LH801_2019_4_22_8_10,16.5,245.93977049999998,2019-04-22T08:10:00Z
LH807_2019_4_22_14_25,17.5,245.93977049999998,2019-04-22T14:25:00Z
SK673_2019_4_22_15_0,17.5,278.8557171,2019-04-22T15:00:00Z
SK635_2019_4_23_7_0,17.5,128.2234191,2019-04-23T07:00:00Z
SK637_2019_4_23_12_35,18.5,144.03051209999998,2019-04-23T12:35:00Z
SK673_2019_4_23_15_0,18.5,144.03051209999998,2019-04-23T15:00:00Z
LH805_2019_4_23_16_50,18.5,166.7183397,2019-04-23T16:50:00Z
LH809_2019_4_23_4_5,17.5,166.7183397,2019-04-23T04:05:00Z
LH803_2019_4_23_11_10,17.5,166.7183397,2019-04-23T11:10:00Z
LH807_2019_4_23_14_25,18.5,166.7183397,2019-04-23T14:25:00Z
LH801_2019_4_23_8_0,17.5,210.14135399999998,2019-04-23T08:00:00Z
SK635_2019_4_24_7_0,18.5,67.7845341,2019-04-24T07:00:00Z
SK673_2019_4_24_15_0,19.5,67.7845341,2019-04-24T15:00:00Z
SK637_2019_4_24_12_35,19.5,90.1004301,2019-04-24T12:35:00Z
LH807_2019_4_24_14_25,19.5,136.12696559999998,2019-04-24T14:25:00Z
LH801_2019_4_24_8_0,18.5,136.12696559999998,2019-04-24T08:00:00Z
LH805_2019_4_24_16_50,19.5,184.5710565,2019-04-24T16:50:00Z
LH803_2019_4_24_11_15,18.5,210.14135399999998,2019-04-24T11:15:00Z
LH809_2019_4_24_4_5,18.5,245.93977049999998,2019-04-24T04:05:00Z
SK637_2019_4_25_12_35,20.5,90.1004301,2019-04-25T12:35:00Z
LH801_2019_4_25_8_10,19.5,120.78478709999999,2019-04-25T08:10:00Z
SK635_2019_4_25_7_0,19.5,139.38136709999998,2019-04-25T07:00:00Z
LH809_2019_4_25_4_5,19.5,166.7183397,2019-04-25T04:05:00Z
LH803_2019_4_25_11_10,19.5,184.5710565,2019-04-25T11:10:00Z
LH807_2019_4_25_14_25,20.5,245.93977049999998,2019-04-25T14:25:00Z
LH805_2019_4_25_16_50,20.5,281.6452041,2019-04-25T16:50:00Z
SK635_2019_4_26_7_0,20.5,274.20657209999996,2019-04-26T07:00:00Z
LH801_2019_4_26_8_0,20.5,281.6452041,2019-04-26T08:00:00Z
LH803_2019_4_26_11_10,20.5,281.6452041,2019-04-26T11:10:00Z
LH809_2019_4_26_4_20,20.5,325.16120129999996,2019-04-26T04:20:00Z
LH803_2019_4_27_11_10,21.5,245.93977049999998,2019-04-27T11:10:00Z
LH805_2019_4_28_16_50,23.5,184.5710565,2019-04-28T16:50:00Z
LH803_2019_4_28_11_10,22.5,245.93977049999998,2019-04-28T11:10:00Z
LH805_2019_4_29_16_50,24.5,166.7183397,2019-04-29T16:50:00Z
LH803_2019_4_29_11_10,23.5,166.7183397,2019-04-29T11:10:00Z
LH807_2019_4_30_14_25,25.5,120.78478709999999,2019-04-30T14:25:00Z
LH803_2019_4_30_11_10,24.5,120.78478709999999,2019-04-30T11:10:00Z
LH805_2019_4_30_16_50,25.5,151.4691441,2019-04-30T16:50:00Z
LH805_2019_5_1_16_50,26.5,151.4691441,2019-05-01T16:50:00Z
LH807_2019_5_1_14_25,26.5,166.7183397,2019-05-01T14:25:00Z
LH801_2019_5_1_8_0,25.5,184.5710565,2019-05-01T08:00:00Z
LH809_2019_5_2_4_5,26.5,151.4691441,2019-05-02T04:05:00Z
LH801_2019_5_2_8_10,26.5,151.4691441,2019-05-02T08:10:00Z
LH803_2019_5_2_11_10,26.5,151.4691441,2019-05-02T11:10:00Z
LH805_2019_5_2_16_50,27.5,151.4691441,2019-05-02T16:50:00Z
SK637_2019_5_3_12_35,28.5,123.5742741,2019-05-03T12:35:00Z
SK673_2019_5_3_15_0,28.5,123.5742741,2019-05-03T15:00:00Z
LH807_2019_5_3_14_25,28.5,151.4691441,2019-05-03T14:25:00Z
LH809_2019_5_3_4_20,27.5,166.7183397,2019-05-03T04:20:00Z
LH801_2019_5_3_8_0,27.5,166.7183397,2019-05-03T08:00:00Z
LH803_2019_5_3_11_10,27.5,166.7183397,2019-05-03T11:10:00Z
LH805_2019_5_3_16_50,28.5,166.7183397,2019-05-03T16:50:00Z
SK635_2019_5_4_7_0,28.5,123.5742741,2019-05-04T07:00:00Z
SK673_2019_5_4_15_0,29.5,123.5742741,2019-05-04T15:00:00Z
LH809_2019_5_4_4_20,28.5,151.4691441,2019-05-04T04:20:00Z
LH801_2019_5_4_8_0,28.5,151.4691441,2019-05-04T08:00:00Z
LH807_2019_5_4_14_25,29.5,151.4691441,2019-05-04T14:25:00Z
LH805_2019_5_4_16_50,29.5,151.4691441,2019-05-04T16:50:00Z
LH803_2019_5_4_11_10,28.5,166.7183397,2019-05-04T11:10:00Z
LH809_2019_5_5_4_20,29.5,136.12696559999998,2019-05-05T04:20:00Z
SK635_2019_5_5_7_0,29.5,139.38136709999998,2019-05-05T07:00:00Z
LH803_2019_5_5_11_10,29.5,210.14135399999998,2019-05-05T11:10:00Z
LH801_2019_5_5_8_0,29.5,245.93977049999998,2019-05-05T08:00:00Z
LH807_2019_4_6_14_25,1,166.7183397,2019-04-06T14:25:00Z
LH805_2019_4_6_16_50,1,166.7183397,2019-04-06T16:50:00Z
SK673_2019_4_6_15_0,1,274.20657209999996,2019-04-06T15:00:00Z
LH801_2019_4_7_8_0,1,166.7183397,2019-04-07T08:00:00Z
LH803_2019_4_7_11_10,1,166.7183397,2019-04-07T11:10:00Z
LH807_2019_4_7_14_25,2,166.7183397,2019-04-07T14:25:00Z
LH805_2019_4_7_16_50,2,166.7183397,2019-04-07T16:50:00Z
LH809_2019_4_7_4_20,1,184.5710565,2019-04-07T04:20:00Z
SK637_2019_4_7_12_35,2,232.36426709999998,2019-04-07T12:35:00Z
SK635_2019_4_7_7_0,1,274.20657209999996,2019-04-07T07:00:00Z
SK673_2019_4_7_15_0,2,326.27699609999996,2019-04-07T15:00:00Z
LH807_2019_4_7_14_25,1.5,166.7183397,2019-04-07T14:25:00Z
LH805_2019_4_7_16_50,1.5,166.7183397,2019-04-07T16:50:00Z
SK637_2019_4_7_12_35,1.5,232.36426709999998,2019-04-07T12:35:00Z
SK673_2019_4_7_15_0,1.5,326.27699609999996,2019-04-07T15:00:00Z
LH807_2019_4_8_14_25,2.5,166.7183397,2019-04-08T14:25:00Z
LH805_2019_4_8_16_50,2.5,166.7183397,2019-04-08T16:50:00Z
SK673_2019_4_8_15_0,2.5,232.36426709999998,2019-04-08T15:00:00Z
SK637_2019_4_8_12_35,2.5,274.20657209999996,2019-04-08T12:35:00Z
LH801_2019_4_8_8_10,1.5,396.75803429999996,2019-04-08T08:10:00Z
SK635_2019_4_8_7_0,1.5,410.89143509999997,2019-04-08T07:00:00Z
LH809_2019_4_8_4_5,1.5,488.81110529999995,2019-04-08T04:05:00Z
LH801_2019_4_9_8_0,2.5,166.7183397,2019-04-09T08:00:00Z
LH807_2019_4_9_14_25,3.5,166.7183397,2019-04-09T14:25:00Z
LH805_2019_4_9_16_50,3.5,166.7183397,2019-04-09T16:50:00Z
SK637_2019_4_9_12_35,3.5,232.36426709999998,2019-04-09T12:35:00Z
SK673_2019_4_9_15_0,3.5,232.36426709999998,2019-04-09T15:00:00Z
LH803_2019_4_9_11_10,2.5,245.84678759999997,2019-04-09T11:10:00Z
SK635_2019_4_9_7_0,2.5,326.27699609999996,2019-04-09T07:00:00Z
LH809_2019_4_9_4_5,2.5,396.75803429999996,2019-04-09T04:05:00Z
LH807_2019_4_10_14_25,4.5,166.7183397,2019-04-10T14:25:00Z
LH801_2019_4_10_8_0,3.5,210.0483711,2019-04-10T08:00:00Z
LH805_2019_4_10_16_50,4.5,210.0483711,2019-04-10T16:50:00Z
LH803_2019_4_10_11_15,3.5,245.84678759999997,2019-04-10T11:15:00Z
SK637_2019_4_10_12_35,4.5,274.20657209999996,2019-04-10T12:35:00Z
SK673_2019_4_10_15_0,4.5,274.20657209999996,2019-04-10T15:00:00Z
SK635_2019_4_10_7_0,3.5,326.27699609999996,2019-04-10T07:00:00Z
LH809_2019_4_10_4_5,3.5,396.75803429999996,2019-04-10T04:05:00Z
SK635_2019_4_11_7_0,4.5,274.20657209999996,2019-04-11T07:00:00Z
SK637_2019_4_11_12_35,5.5,274.20657209999996,2019-04-11T12:35:00Z
LH801_2019_4_11_8_10,4.5,281.6452041,2019-04-11T08:10:00Z
LH803_2019_4_11_11_10,4.5,396.75803429999996,2019-04-11T11:10:00Z
SK673_2019_4_11_15_0,5.5,410.89143509999997,2019-04-11T15:00:00Z
LH807_2019_4_11_14_25,5.5,488.81110529999995,2019-04-11T14:25:00Z
LH809_2019_4_11_4_5,4.5,601.3204142999999,2019-04-11T04:05:00Z
LH805_2019_4_11_16_50,5.5,601.3204142999999,2019-04-11T16:50:00Z
LH803_2019_4_12_11_10,5.5,245.84678759999997,2019-04-12T11:10:00Z
SK637_2019_4_12_12_35,6.5,330.9261411,2019-04-12T12:35:00Z
LH807_2019_4_12_14_25,6.5,396.75803429999996,2019-04-12T14:25:00Z
SK635_2019_4_12_7_0,5.5,415.54058009999994,2019-04-12T07:00:00Z
SK673_2019_4_12_15_0,6.5,415.54058009999994,2019-04-12T15:00:00Z
LH801_2019_4_12_8_0,5.5,601.3204142999999,2019-04-12T08:00:00Z
LH805_2019_4_12_16_50,6.5,601.3204142999999,2019-04-12T16:50:00Z
LH805_2019_4_13_16_50,7.5,166.7183397,2019-04-13T16:50:00Z
LH801_2019_4_13_8_0,6.5,281.6452041,2019-04-13T08:00:00Z
SK635_2019_4_13_7_0,6.5,330.9261411,2019-04-13T07:00:00Z
SK673_2019_4_13_15_0,7.5,330.9261411,2019-04-13T15:00:00Z
LH803_2019_4_13_11_10,6.5,396.75803429999996,2019-04-13T11:10:00Z
LH807_2019_4_13_14_25,7.5,396.75803429999996,2019-04-13T14:25:00Z
LH809_2019_4_13_4_20,6.5,594.6256454999999,2019-04-13T04:20:00Z
SK673_2019_4_14_15_0,8.5,144.03051209999998,2019-04-14T15:00:00Z
SK635_2019_4_14_7_0,7.5,167.27623709999997,2019-04-14T07:00:00Z
SK637_2019_4_14_12_35,8.5,167.27623709999997,2019-04-14T12:35:00Z
LH805_2019_4_14_16_50,8.5,184.5710565,2019-04-14T16:50:00Z
LH809_2019_4_14_4_20,7.5,184.5710565,2019-04-14T04:20:00Z
LH807_2019_4_14_14_25,8.5,210.0483711,2019-04-14T14:25:00Z
LH801_2019_4_14_8_0,7.5,245.84678759999997,2019-04-14T08:00:00Z
LH803_2019_4_14_11_10,7.5,281.6452041,2019-04-14T11:10:00Z
LH807_2019_4_15_14_25,9.5,136.12696559999998,2019-04-15T14:25:00Z
